56.90,0.26,-0.00,0.28
57.00,0.27,-0.00,0.28
57.10,0.27,0.00,0.28
58.10,0.00,-0.00,0.29
58.20,0.08,0.00,0.29
58.30,0.23,0.00,0.29
58.40,0.25,-0.01,0.29
58.50,0.28,-0.00,0.29
58.60,0.31,0.01,0.29
58.70,0.29,0.01,0.29
58.80,0.28,-0.00,0.29
58.90,0.29,-0.00,0.29
59.00,0.31,0.00,0.29
59.10,0.29,0.00,0.29
60.10,0.00,0.00,0.30
60.20,0.05,0.01,0.30
60.30,0.21,-0.01,0.30
60.40,0.27,0.01,0.30
60.50,0.29,-0.00,0.30
60.60,0.30,-0.00,0.30
60.70,0.32,-0.00,0.30
60.80,0.32,0.00,0.30
60.90,0.31,0.00,0.30
61.00,0.32,0.00,0.30
61.10,0.31,0.00,0.30
