10.81,357.69,18.56,14.38,-0.00,0.00,-0.00
10.87,357.69,18.56,14.38,0.00,-0.00,-0.00
10.93,357.69,18.56,14.38,-0.00,-0.02,-0.00
10.99,357.69,18.63,14.38,0.00,-0.01,0.00
11.05,357.69,18.63,14.38,0.00,0.00,-0.00
11.11,357.69,18.63,14.38,-0.01,0.00,-0.01
11.16,357.75,18.63,14.38,0.00,0.01,-0.00
11.22,357.75,18.56,14.38,-0.00,0.01,-0.00
11.27,357.75,18.50,14.38,0.00,-0.00,0.00
11.33,357.75,18.50,14.38,0.02,-0.02,0.01
11.39,357.69,18.56,14.38,0.01,-0.02,-0.00
11.45,357.63,18.63,14.44,0.02,-0.01,0.01
11.50,357.56,18.63,14.44,-0.01,0.00,-0.00
11.56,357.75,18.63,14.38,-0.04,0.01,-0.01
11.62,357.75,18.56,14.38,0.02,0.02,0.01
11.68,357.69,18.50,14.38,-0.02,-0.02,-0.01
11.74,357.69,18.56,14.38,0.02,0.01,-0.01
11.80,357.88,17.06,14.31,0.13,0.80,0.00
11.86,357.94,13.81,14.13,0.05,1.02,0.01
11.91,358.50,11.44,13.94,-0.14,0.87,-0.05
11.97,359.06,8.69,13.88,0.01,0.84,0.00
12.02,359.31,6.38,13.81,-0.01,0.87,0.00
12.08,359.63,4.13,13.75,0.02,0.88,-0.01
12.14,359.94,1.25,13.75,0.00,0.86,-0.01
12.20,0.31,-1.44,13.75,0.01,0.79,-0.00
12.25,0.56,-3.44,13.81,-0.01,0.74,-0.00
12.31,0.81,-5.69,13.88,0.01,0.66,-0.01
12.37,1.06,-7.94,13.94,0.02,0.53,-0.01
12.43,1.19,-9.50,14.00,0.06,0.38,-0.01
12.50,1.13,-10.63,14.06,0.04,0.29,-0.02
12.56,1.25,-11.38,14.13,-0.01,0.15,-0.01
12.62,1.25,-11.69,14.19,0.00,0.05,0.00
12.68,1.25,-11.69,14.19,-0.00,-0.01,-0.00
12.74,1.25,-11.69,14.19,0.00,-0.00,-0.01
12.80,1.25,-11.69,14.19,-0.00,0.01,0.00
12.86,1.25,-11.69,14.19,-0.01,0.01,0.00
12.91,1.25,-11.69,14.19,0.00,0.01,0.00
12.97,1.25,-11.69,14.19,-0.01,-0.00,-0.00
13.02,1.25,-11.69,14.19,0.00,-0.00,0.00
13.08,1.25,-11.69,14.19,-0.00,0.00,0.00
13.14,1.25,-11.69,14.19,0.01,0.01,-0.00
13.20,1.25,-11.69,14.19,0.00,-0.00,-0.00
13.25,1.25,-11.69,14.19,0.00,-0.00,0.00
13.31,1.25,-11.69,14.19,-0.00,0.00,0.00
13.37,1.25,-11.69,14.19,0.00,0.00,-0.00
13.43,1.25,-11.69,14.19,-0.01,0.00,0.00
13.49,1.25,-11.69,14.19,0.01,0.00,-0.00
13.55,1.25,-11.69,14.19,-0.01,-0.00,-0.00
13.62,1.25,-11.69,14.19,0.00,0.00,-0.00
13.68,1.25,-11.69,14.19,-0.01,0.00,0.00
13.74,1.31,-11.69,14.19,-0.02,-0.00,0.00
13.80,1.38,-11.69,14.25,-0.01,0.00,0.00
13.86,1.38,-11.69,14.25,-0.00,-0.00,0.00
13.91,1.38,-11.69,14.25,0.00,0.00,-0.00
13.97,1.38,-11.69,14.25,0.01,-0.00,-0.00
14.02,1.38,-11.69,14.25,0.01,-0.00,-0.01
14.08,1.31,-11.69,14.19,0.03,-0.00,-0.01
14.14,1.25,-11.69,14.25,0.02,-0.00,-0.01
14.20,1.19,-11.75,14.25,0.01,0.00,-0.00
14.25,1.19,-11.75,14.25,0.00,-0.00,0.00
14.31,1.19,-11.75,14.25,0.00,0.00,-0.00
14.37,1.19,-11.75,14.25,0.00,-0.00,-0.00
14.43,1.19,-11.75,14.25,-0.00,-0.00,0.00
14.49,1.19,-11.75,14.25,0.01,0.00,0.00
14.55,1.19,-11.75,14.25,0.00,0.00,-0.00
14.62,1.19,-11.75,14.25,0.01,-0.00,-0.00
14.68,1.19,-11.75,14.25,0.00,-0.00,-0.00
14.74,1.19,-11.75,14.25,0.00,-0.00,-0.00
14.80,1.19,-11.75,14.25,0.01,0.00,-0.00
14.86,1.19,-11.75,14.25,0.00,-0.00,-0.00
14.91,1.19,-11.75,14.25,0.00,0.00,-0.00
14.97,1.19,-11.75,14.25,0.00,-0.00,0.00
15.02,1.19,-11.75,14.25,-0.00,-0.00,0.00
15.08,1.19,-11.75,14.25,-0.00,-0.00,0.00
15.14,1.19,-11.75,14.25,0.00,0.00,0.00
15.20,1.19,-11.75,14.25,-0.00,-0.01,0.00
15.25,1.19,-11.75,14.25,0.00,0.00,0.00
15.31,1.19,-11.75,14.25,-0.00,-0.00,-0.00
15.37,1.19,-11.75,14.25,-0.00,0.00,0.00
15.43,1.19,-11.75,14.25,0.00,-0.00,0.00
15.49,1.19,-11.75,14.25,-0.00,0.00,-0.00
15.55,1.19,-11.75,14.25,0.00,0.01,-0.00
15.61,1.19,-11.75,14.25,-0.00,0.00,0.00
15.66,1.19,-11.75,14.25,-0.00,0.01,0.00
15.72,1.19,-11.75,14.25,0.00,-0.00,-0.00
15.77,1.19,-11.75,14.25,0.00,-0.00,0.00
15.83,1.19,-11.75,14.25,-0.00,0.00,0.00
15.89,1.19,-11.75,14.25,0.00,0.00,0.00
15.95,1.19,-11.75,14.25,-0.00,0.00,0.00
16.00,1.19,-11.75,14.25,0.00,0.00,0.00
16.06,1.19,-11.75,14.25,-0.01,0.00,0.00
16.11,1.19,-11.75,14.25,0.00,0.00,0.00
16.17,1.19,-11.75,14.25,0.00,0.00,0.00
16.23,0.94,-10.44,14.13,-0.03,-0.70,0.00
16.28,1.00,-8.38,14.06,-0.09,-0.77,0.02
16.34,0.81,-6.25,13.94,0.02,-0.74,0.00
16.39,0.44,-4.25,13.94,0.06,-0.75,0.00
16.45,359.94,-1.94,13.88,0.04,-0.75,0.00
16.50,359.69,0.00,13.88,-0.03,-0.75,0.01
16.56,359.44,2.38,13.81,-0.00,-0.75,0.01
16.61,359.19,4.38,13.88,0.01,-0.75,0.01
16.67,358.88,6.81,13.94,-0.01,-0.75,0.00
16.73,358.50,9.69,14.00,-0.00,-0.76,0.01
16.78,358.25,11.38,14.06,0.00,-0.77,0.01
16.84,358.06,13.50,14.19,-0.01,-0.49,-0.00
16.89,357.88,14.56,14.25,0.02,-0.23,0.01
16.95,357.81,15.00,14.25,-0.02,-0.03,-0.01
17.00,357.88,14.94,14.25,0.02,0.02,0.01
17.06,357.81,14.88,14.25,-0.01,0.01,0.00
17.11,357.88,14.88,14.25,-0.01,-0.01,-0.01
17.17,357.88,14.94,14.25,0.00,0.00,0.00
17.23,357.88,14.94,14.19,0.00,0.00,0.00
17.28,357.88,14.94,14.19,-0.00,0.00,0.00
17.34,357.88,14.94,14.19,-0.01,0.00,0.00
17.39,357.88,14.94,14.19,-0.01,0.00,-0.00
17.45,357.88,14.94,14.19,-0.02,-0.00,-0.00
17.50,357.94,14.94,14.19,-0.01,0.00,-0.01
17.56,357.94,14.94,14.19,0.00,0.00,0.00
17.61,357.94,14.94,14.19,0.00,-0.00,0.00
17.67,357.94,14.94,14.19,-0.00,0.00,0.00
17.73,357.94,14.94,14.19,0.00,-0.00,0.00
17.78,357.94,14.94,14.19,0.00,0.00,0.00
17.84,357.94,14.94,14.19,0.01,0.00,0.00
17.89,357.94,14.94,14.19,0.00,0.00,0.00
17.95,357.94,14.94,14.19,0.00,0.00,0.00
18.00,357.94,14.94,14.19,0.00,0.00,0.00
18.06,357.94,14.94,14.19,0.01,-0.00,0.00
18.11,357.94,14.94,14.19,0.01,-0.00,0.00
18.17,357.94,14.94,14.19,0.01,-0.00,0.00
18.23,357.94,14.94,14.19,-0.00,0.00,0.00
18.28,357.94,14.94,14.19,-0.01,0.00,0.00
18.34,357.94,14.94,14.19,-0.01,0.00,-0.00
18.39,358.00,14.94,14.19,-0.02,0.00,-0.01
18.45,358.00,15.00,14.19,-0.01,0.00,-0.00
18.50,358.00,15.00,14.19,-0.01,0.01,0.00
18.56,358.00,15.00,14.19,-0.01,0.00,-0.00
18.61,358.06,15.00,14.13,-0.02,0.00,-0.00
18.67,358.13,15.00,14.13,-0.02,0.00,-0.00
18.73,358.19,15.00,14.13,-0.00,0.00,0.00
18.78,358.19,15.00,14.13,-0.01,0.00,-0.00
18.84,358.31,14.38,14.13,-0.07,0.54,-0.04
18.89,358.50,12.56,14.06,0.09,1.04,0.02
18.95,358.63,9.25,13.88,-0.01,0.86,-0.02
19.00,359.13,6.94,13.81,-0.10,0.88,-0.03
19.06,359.63,4.25,13.75,0.01,0.88,-0.01
19.11,359.88,1.88,13.75,0.04,0.86,-0.01
19.17,0.13,-0.94,13.75,0.02,0.91,-0.02
19.24,0.44,-4.25,13.88,0.01,0.86,-0.00
19.29,0.69,-6.44,13.88,-0.01,0.78,-0.00
19.35,1.06,-8.81,14.00,0.01,0.69,-0.01
19.41,1.31,-11.00,14.13,0.00,0.65,-0.01
19.46,1.50,-12.63,14.19,-0.01,0.56,-0.00
19.52,1.75,-14.19,14.31,-0.00,0.46,-0.00
19.57,1.88,-15.31,14.38,-0.00,0.37,-0.01
19.63,2.00,-16.31,14.44,-0.00,0.27,-0.01
19.68,2.06,-16.94,14.50,-0.01,0.19,-0.00
19.74,2.13,-17.44,14.56,-0.00,0.11,-0.00
19.79,2.19,-17.69,14.63,-0.00,0.04,-0.00
19.85,2.19,-17.69,14.63,-0.01,-0.01,-0.01
19.91,2.19,-17.69,14.63,-0.00,-0.01,-0.00
19.96,2.19,-17.69,14.63,-0.00,0.00,-0.00
20.02,2.19,-17.69,14.63,-0.01,0.01,-0.00
20.07,2.19,-17.69,14.63,-0.01,0.00,-0.00
20.13,2.19,-17.75,14.63,-0.01,-0.00,-0.00
20.18,2.19,-17.75,14.63,-0.00,0.00,-0.00
20.24,2.19,-17.75,14.63,-0.01,0.00,-0.00
20.29,2.19,-17.75,14.63,-0.01,-0.00,-0.00
20.35,2.19,-17.75,14.63,-0.00,0.00,-0.00
